customer_id,company_name,plan,mrr,start_date,status,tenure_months,seats,industry,avg_dau,login_days_30,features_used,support_tickets
cust_319,Company_319,enterprise,4999,2023-03-15,active,3,1,Other,6.7,14,6,5
cust_320,Company_320,starter,299,2023-03-19,active,14,4,Ecommerce,1.3,3,3,0
cust_321,Company_321,growth,799,2023-07-16,active,12,3,Ecommerce,2.9,20,2,1
cust_322,Company_322,growth,799,2023-11-04,active,24,1,Finance,2.5,19,4,5
cust_323,Company_323,starter,299,2023-11-27,active,2,2,Healthcare,4.2,7,8,5
cust_324,Company_324,growth,799,2023-09-28,active,1,3,Ecommerce,4.2,26,7,2
cust_325,Company_325,growth,799,2023-03-30,active,16,1,SaaS,6.1,0,5,1
cust_326,Company_326,starter,299,2023-01-31,active,13,5,Healthcare,4.5,12,2,5
cust_327,Company_327,growth,799,2023-11-12,active,5,3,SaaS,5.4,6,3,4
cust_328,Company_328,starter,299,2023-10-28,active,21,1,Finance,7.1,23,4,0
cust_329,Company_329,starter,299,2023-08-11,active,4,5,SaaS,3.4,23,3,0
cust_330,Company_330,starter,299,2023-03-12,churned,23,4,Finance,5.5,25,5,1
cust_331,Company_331,starter,299,2023-05-18,active,24,1,Finance,8.2,8,2,2
cust_332,Company_332,pro,1999,2023-10-23,active,21,4,Other,3.9,15,3,2
cust_333,Company_333,starter,299,2023-02-22,active,19,1,Ecommerce,7.5,0,1,0
cust_334,Company_334,starter,299,2023-08-30,active,12,2,Ecommerce,9.3,27,1,4
cust_335,Company_335,pro,1999,2024-01-01,active,24,2,Finance,2.9,29,6,2
cust_336,Company_336,pro,1999,2023-10-20,active,12,1,Ecommerce,2.6,16,1,3
cust_337,Company_337,starter,299,2023-08-27,active,10,3,Finance,1.3,14,1,2
cust_338,Company_338,starter,299,2023-10-16,active,10,2,Healthcare,4.0,15,4,5
cust_339,Company_339,enterprise,4999,2023-05-06,churned,5,27,SaaS,2.7,11,1,2
cust_340,Company_340,starter,299,2023-12-03,active,13,3,SaaS,2.4,7,7,3
cust_341,Company_341,enterprise,4999,2023-03-14,active,23,3,Ecommerce,9.0,16,7,5
cust_342,Company_342,pro,1999,2023-08-23,active,24,1,Other,1.8,26,7,0
cust_343,Company_343,growth,799,2023-02-01,active,14,2,Ecommerce,3.3,27,6,3
cust_344,Company_344,pro,1999,2023-06-17,active,11,2,SaaS,9.5,4,2,1
cust_345,Company_345,starter,299,2023-08-19,active,15,1,Other,3.9,24,4,3
cust_346,Company_346,starter,299,2023-05-16,churned,4,3,Other,0.9,26,6,1
cust_347,Company_347,starter,299,2023-05-08,active,12,1,Finance,3.0,5,1,3
cust_348,Company_348,pro,1999,2023-10-12,active,24,1,Healthcare,1.5,25,3,0
cust_349,Company_349,starter,299,2023-04-24,active,5,4,Finance,7.0,30,2,4
cust_350,Company_350,growth,799,2023-02-08,active,1,2,Healthcare,8.2,2,6,0
cust_351,Company_351,starter,299,2023-08-25,active,2,5,Healthcare,8.3,12,8,0
cust_352,Company_352,starter,299,2023-08-07,active,6,2,Finance,3.2,28,3,0
cust_353,Company_353,growth,799,2023-11-12,active,8,4,Healthcare,8.9,15,1,0
cust_354,Company_354,starter,299,2023-03-12,active,14,5,Ecommerce,6.5,25,1,3
cust_355,Company_355,pro,1999,2023-07-03,active,16,4,Finance,9.2,16,6,3
cust_356,Company_356,starter,299,2023-01-14,active,11,1,Finance,1.1,15,6,4
cust_357,Company_357,enterprise,4999,2023-03-23,active,4,16,Finance,5.6,25,1,1
cust_358,Company_358,growth,799,2023-07-18,active,12,2,Ecommerce,2.7,10,6,4
cust_359,Company_359,starter,299,2023-12-25,active,12,5,Ecommerce,5.8,6,8,4
cust_360,Company_360,starter,299,2023-09-09,churned,2,2,Other,2.6,16,8,0
cust_361,Company_361,starter,299,2023-11-11,active,7,3,Ecommerce,9.2,27,6,0
cust_362,Company_362,starter,299,2023-10-28,active,23,1,Other,8.7,30,2,2
cust_363,Company_363,pro,1999,2023-12-06,active,13,3,Finance,3.6,5,7,5
cust_364,Company_364,enterprise,4999,2023-11-29,active,11,36,Other,8.0,7,3,3
cust_365,Company_365,starter,299,2023-12-19,churned,10,1,Other,4.2,24,1,1
cust_366,Company_366,growth,799,2023-11-10,active,8,1,Healthcare,1.8,23,2,1
cust_367,Company_367,starter,299,2023-06-13,active,6,1,Finance,4.7,8,4,1
cust_368,Company_368,growth,799,2023-06-29,active,9,1,SaaS,4.2,23,7,1
cust_369,Company_369,pro,1999,2023-09-10,active,13,4,SaaS,8.4,25,4,1
cust_370,Company_370,growth,799,2023-01-18,churned,10,3,SaaS,1.2,5,7,1
cust_371,Company_371,pro,1999,2023-10-08,active,3,5,Healthcare,7.2,13,3,4
cust_372,Company_372,pro,1999,2023-03-22,active,2,2,Ecommerce,4.4,17,5,5
cust_373,Company_373,starter,299,2023-05-02,churned,4,5,Other,8.5,4,1,2
cust_374,Company_374,starter,299,2023-02-14,active,10,5,Healthcare,2.4,0,4,1
cust_375,Company_375,growth,799,2023-02-11,active,16,3,Healthcare,5.0,28,5,0
cust_376,Company_376,growth,799,2023-07-18,active,6,4,Finance,2.3,1,5,3
cust_377,Company_377,growth,799,2023-04-26,active,9,2,SaaS,1.3,11,7,4
cust_378,Company_378,starter,299,2023-02-01,active,13,4,Other,7.0,29,8,4
cust_379,Company_379,pro,1999,2023-09-01,active,10,1,Other,5.9,16,3,0
cust_380,Company_380,enterprise,4999,2023-08-18,active,6,11,Ecommerce,8.2,4,1,3
cust_381,Company_381,starter,299,2023-12-16,active,14,2,Other,2.9,29,2,0
cust_382,Company_382,starter,299,2023-07-23,active,18,3,Other,4.9,27,1,5
cust_383,Company_383,growth,799,2023-09-25,active,14,2,Ecommerce,5.9,18,2,0
cust_384,Company_384,growth,799,2023-02-21,active,10,3,Healthcare,3.0,20,8,4
cust_385,Company_385,growth,799,2023-01-20,active,6,2,Other,6.3,22,7,0
cust_386,Company_386,starter,299,2023-06-19,active,23,4,Finance,9.0,0,6,2
cust_387,Company_387,starter,299,2023-09-09,active,23,2,Ecommerce,3.4,23,8,2
cust_388,Company_388,starter,299,2023-08-02,active,20,2,Healthcare,2.5,26,7,5
cust_389,Company_389,growth,799,2023-09-22,active,12,5,Ecommerce,1.1,22,7,1
cust_390,Company_390,pro,1999,2023-09-26,churned,19,2,Ecommerce,8.5,7,1,3
cust_391,Company_391,starter,299,2023-07-04,active,23,3,Healthcare,5.3,20,2,5
cust_392,Company_392,starter,299,2023-07-10,active,16,2,Healthcare,6.1,11,6,1
cust_393,Company_393,pro,1999,2023-05-13,active,24,1,Finance,0.8,1,3,4
cust_394,Company_394,pro,1999,2023-04-20,active,8,2,Finance,6.7,16,1,5
cust_395,Company_395,starter,299,2023-03-09,active,21,1,Ecommerce,2.9,25,5,5
cust_396,Company_396,enterprise,4999,2023-11-26,active,9,25,Finance,4.9,6,8,2
cust_397,Company_397,growth,799,2023-11-16,active,13,1,Other,10.0,30,6,4
cust_398,Company_398,growth,799,2023-11-08,active,10,1,Healthcare,1.1,8,6,2
cust_399,Company_399,starter,299,2023-12-31,active,21,2,Other,7.8,28,1,4
cust_400,Company_400,growth,799,2023-06-13,active,22,1,Healthcare,10.0,8,7,3
cust_401,Company_401,starter,299,2023-01-19,active,19,5,Ecommerce,3.8,22,4,5
cust_402,Company_402,growth,799,2023-09-01,active,22,3,Ecommerce,8.5,28,3,2
cust_403,Company_403,starter,299,2023-03-07,active,24,5,Ecommerce,9.5,28,6,5
cust_404,Company_404,starter,299,2023-07-01,active,8,3,Healthcare,8.0,10,6,2
cust_405,Company_405,growth,799,2023-08-26,active,4,5,Other,9.5,2,8,1
cust_406,Company_406,growth,799,2023-12-15,active,13,4,SaaS,8.8,4,3,1
cust_407,Company_407,starter,299,2023-10-19,churned,15,2,SaaS,5.1,20,3,2
cust_408,Company_408,growth,799,2023-01-03,active,15,2,Other,7.8,15,2,1
cust_409,Company_409,growth,799,2023-11-21,active,14,4,Healthcare,0.5,17,4,5
cust_410,Company_410,starter,299,2023-01-08,active,11,5,Ecommerce,0.7,0,4,1
cust_411,Company_411,growth,799,2023-06-26,active,10,4,Other,6.1,5,2,0
cust_412,Company_412,starter,299,2023-05-29,active,15,5,Other,3.7,28,3,2
cust_413,Company_413,enterprise,4999,2023-09-08,active,12,11,Healthcare,0.7,7,3,1
cust_414,Company_414,pro,1999,2023-10-29,active,17,3,SaaS,4.1,20,5,4
cust_415,Company_415,growth,799,2023-11-01,active,2,1,SaaS,7.1,13,8,3
cust_416,Company_416,starter,299,2023-05-10,active,16,2,SaaS,3.4,21,2,5
cust_417,Company_417,growth,799,2023-11-15,active,20,4,SaaS,5.4,19,2,2
cust_418,Company_418,starter,299,2023-02-24,active,16,2,Finance,8.4,6,6,5
cust_419,Company_419,growth,799,2023-03-24,active,2,2,Healthcare,3.6,0,1,5
cust_420,Company_420,starter,299,2023-02-26,active,19,2,SaaS,7.9,2,2,2
cust_421,Company_421,growth,799,2023-08-22,active,10,1,SaaS,8.2,27,1,2
cust_422,Company_422,starter,299,2023-12-13,active,11,1,SaaS,8.6,28,1,0
cust_423,Company_423,pro,1999,2023-12-06,active,21,3,Healthcare,9.6,8,2,2
cust_424,Company_424,pro,1999,2023-04-04,active,4,4,Finance,8.4,22,8,3
cust_425,Company_425,growth,799,2023-03-27,active,4,1,Ecommerce,1.5,29,8,4
cust_426,Company_426,growth,799,2023-04-03,active,20,3,Other,0.8,21,3,3
cust_427,Company_427,enterprise,4999,2023-02-27,active,14,5,Finance,6.7,0,4,5
cust_428,Company_428,pro,1999,2023-09-23,active,17,5,SaaS,4.6,23,4,3
cust_429,Company_429,starter,299,2023-12-13,active,21,5,Other,1.0,20,3,4
cust_430,Company_430,pro,1999,2023-09-11,active,6,4,Finance,2.8,8,1,4
cust_431,Company_431,starter,299,2023-11-26,active,13,2,SaaS,4.9,25,8,0
cust_432,Company_432,pro,1999,2023-08-17,active,11,4,SaaS,1.5,13,1,4
cust_433,Company_433,growth,799,2023-02-16,active,20,3,Other,5.8,20,8,2
cust_434,Company_434,starter,299,2023-01-28,active,8,3,Other,7.8,19,8,5
cust_435,Company_435,growth,799,2023-08-20,active,4,2,SaaS,3.7,26,5,4
cust_436,Company_436,growth,799,2023-12-26,churned,4,2,Healthcare,1.8,22,7,0
cust_437,Company_437,starter,299,2023-04-11,churned,7,4,Ecommerce,4.8,25,4,5
cust_438,Company_438,starter,299,2023-08-01,active,2,5,SaaS,7.8,14,8,5
cust_439,Company_439,growth,799,2023-09-16,active,5,1,Other,7.5,17,7,4
cust_440,Company_440,growth,799,2023-09-18,active,6,2,Ecommerce,1.5,21,6,4
cust_441,Company_441,pro,1999,2023-08-03,active,20,2,Finance,4.3,10,5,3
cust_442,Company_442,pro,1999,2023-03-12,active,14,5,Finance,8.5,17,6,5
cust_443,Company_443,pro,1999,2023-10-11,active,21,2,Other,7.3,21,6,5
cust_444,Company_444,starter,299,2023-12-30,active,21,2,Other,5.7,20,6,5
cust_445,Company_445,starter,299,2023-06-30,active,18,5,Healthcare,6.9,28,5,3
cust_446,Company_446,pro,1999,2023-09-25,churned,4,2,SaaS,6.9,6,5,1
cust_447,Company_447,enterprise,4999,2023-12-16,active,9,4,Finance,2.4,17,1,2
cust_448,Company_448,pro,1999,2023-02-22,active,20,5,Ecommerce,7.6,17,7,1
cust_449,Company_449,growth,799,2023-12-23,active,10,1,Healthcare,4.2,30,6,4
cust_450,Company_450,starter,299,2023-05-09,active,7,4,Ecommerce,9.2,22,6,4
cust_451,Company_451,growth,799,2023-11-05,active,7,2,Finance,4.8,21,2,1
cust_452,Company_452,enterprise,4999,2023-09-21,active,4,28,Finance,5.8,4,3,4
cust_453,Company_453,pro,1999,2023-01-03,active,11,2,SaaS,2.0,10,1,5
cust_454,Company_454,growth,799,2023-12-05,active,10,5,Other,3.9,25,6,4
cust_455,Company_455,starter,299,2023-04-05,churned,17,5,Ecommerce,4.5,17,7,0
cust_456,Company_456,starter,299,2023-04-20,active,22,3,Finance,2.6,24,8,4
cust_457,Company_457,pro,1999,2023-11-29,active,1,3,Healthcare,2.8,20,4,0
cust_458,Company_458,growth,799,2023-06-14,active,13,1,Healthcare,2.9,23,5,0
cust_459,Company_459,enterprise,4999,2023-07-11,active,17,29,Healthcare,0.9,28,4,2
cust_460,Company_460,growth,799,2023-02-19,active,6,5,Other,0.6,2,4,5
cust_461,Company_461,growth,799,2023-04-20,active,22,1,Ecommerce,5.6,22,7,5
cust_462,Company_462,pro,1999,2023-02-06,active,24,1,Healthcare,7.3,1,2,0
cust_463,Company_463,starter,299,2023-05-09,churned,18,2,Finance,4.4,14,7,3
cust_464,Company_464,starter,299,2023-07-19,churned,22,1,Other,1.1,23,1,5
cust_465,Company_465,pro,1999,2023-07-03,active,17,3,Other,1.3,24,8,3
cust_466,Company_466,starter,299,2023-12-05,active,1,5,Ecommerce,1.8,12,5,5
cust_467,Company_467,starter,299,2023-12-13,active,24,1,Other,8.8,4,2,0
cust_468,Company_468,starter,299,2023-11-02,active,13,1,Finance,2.5,23,6,1
cust_469,Company_469,growth,799,2023-11-27,active,17,2,Ecommerce,6.4,8,4,0
cust_470,Company_470,starter,299,2023-10-18,active,2,5,Healthcare,6.6,2,5,5
cust_471,Company_471,starter,299,2023-02-20,active,7,4,Finance,3.9,21,4,0
cust_472,Company_472,starter,299,2023-02-05,active,7,4,Finance,6.4,9,3,4
cust_473,Company_473,growth,799,2023-06-11,active,14,3,Ecommerce,8.0,22,7,2
cust_474,Company_474,pro,1999,2023-03-10,active,22,4,Healthcare,4.7,24,5,3
cust_475,Company_475,growth,799,2023-03-31,active,21,3,Ecommerce,9.0,6,5,5
cust_476,Company_476,pro,1999,2023-02-09,active,24,1,Other,6.5,26,7,4
cust_477,Company_477,starter,299,2023-01-19,active,18,5,Healthcare,6.7,4,6,3
cust_478,Company_478,starter,299,2023-10-29,active,24,2,Healthcare,5.3,2,7,2
cust_479,Company_479,growth,799,2023-12-06,active,8,5,Ecommerce,7.7,4,8,1
cust_480,Company_480,starter,299,2023-10-17,active,22,2,Healthcare,9.4,1,4,3
cust_481,Company_481,starter,299,2023-05-16,active,12,2,Other,9.1,11,7,3
cust_482,Company_482,enterprise,4999,2023-01-24,active,2,21,SaaS,7.2,16,5,5
cust_483,Company_483,starter,299,2023-10-06,active,19,4,Finance,6.1,28,2,4
cust_484,Company_484,starter,299,2023-04-25,active,17,3,Healthcare,8.0,28,1,4
cust_485,Company_485,pro,1999,2023-08-14,active,6,5,Finance,2.5,5,3,2
cust_486,Company_486,growth,799,2023-03-02,active,22,3,SaaS,5.1,15,8,1
cust_487,Company_487,growth,799,2023-11-28,churned,14,1,Ecommerce,5.9,5,3,5
cust_488,Company_488,growth,799,2023-10-21,churned,5,3,Ecommerce,5.4,12,1,5
cust_489,Company_489,pro,1999,2023-05-26,active,3,5,Healthcare,8.7,5,4,3
cust_490,Company_490,growth,799,2023-10-26,active,6,5,Finance,2.1,21,6,3
cust_491,Company_491,growth,799,2023-02-05,active,8,2,SaaS,0.7,16,7,1
cust_492,Company_492,growth,799,2023-04-01,active,16,5,SaaS,8.8,17,2,0
cust_493,Company_493,growth,799,2023-03-08,active,20,1,Healthcare,5.5,11,1,5
cust_494,Company_494,growth,799,2023-04-28,active,16,4,Finance,6.1,23,2,3
cust_495,Company_495,starter,299,2023-09-02,active,8,1,Finance,6.2,17,7,2
cust_496,Company_496,starter,299,2023-12-30,active,24,5,Other,1.6,0,7,5
cust_497,Company_497,starter,299,2023-06-11,active,14,2,Healthcare,6.7,8,5,4
cust_498,Company_498,growth,799,2023-07-07,active,20,4,Ecommerce,4.4,25,8,1
cust_499,Company_499,starter,299,2023-10-12,active,16,3,Other,3.8,22,7,5
cust_500,Company_500,starter,299,2023-12-04,active,4,4,Ecommerce,1.5,16,7,2
cust_501,Company_501,pro,1999,2023-11-11,active,23,1,Ecommerce,4.2,20,1,0
cust_502,Company_502,pro,1999,2023-08-30,active,20,1,Finance,2.6,2,1,5
cust_503,Company_503,starter,299,2023-07-25,active,20,3,Other,1.0,24,3,5
cust_504,Company_504,growth,799,2023-01-06,active,7,5,Finance,2.4,25,4,4
cust_505,Company_505,starter,299,2023-01-19,active,12,1,Ecommerce,1.3,8,7,2
cust_506,Company_506,growth,799,2023-07-27,active,19,1,SaaS,9.2,17,5,5
cust_507,Company_507,pro,1999,2023-10-26,active,12,3,Ecommerce,6.3,6,8,3
cust_508,Company_508,growth,799,2023-05-14,active,6,1,Other,1.2,9,6,0
cust_509,Company_509,pro,1999,2023-05-12,active,18,5,Finance,7.1,30,7,4
cust_510,Company_510,growth,799,2023-05-05,active,11,4,Healthcare,9.0,27,1,3
cust_511,Company_511,starter,299,2023-02-04,active,13,2,Ecommerce,8.1,13,6,4
cust_512,Company_512,growth,799,2023-12-25,active,9,1,Healthcare,6.9,26,6,0
cust_513,Company_513,growth,799,2023-04-02,active,16,2,Other,3.1,30,4,3
cust_514,Company_514,pro,1999,2023-05-01,active,24,3,Ecommerce,2.7,26,4,4
cust_515,Company_515,starter,299,2023-02-24,active,4,4,Other,0.6,27,1,3
cust_516,Company_516,starter,299,2023-06-11,active,16,5,Finance,5.2,24,5,3
cust_517,Company_517,starter,299,2023-10-23,churned,5,4,Healthcare,9.4,1,6,3
cust_518,Company_518,pro,1999,2023-03-31,active,15,5,Healthcare,3.5,0,1,5
cust_519,Company_519,starter,299,2023-10-25,active,4,5,Finance,2.3,8,4,2
cust_520,Company_520,growth,799,2023-11-10,active,11,4,Healthcare,2.5,22,6,2
cust_521,Company_521,pro,1999,2023-05-24,active,15,2,Other,7.0,26,2,5
cust_522,Company_522,starter,299,2023-05-01,active,18,4,Ecommerce,1.9,30,3,3
cust_523,Company_523,pro,1999,2023-04-01,active,14,5,Other,7.3,25,8,2
cust_524,Company_524,starter,299,2023-10-18,active,2,2,SaaS,2.5,8,8,5
cust_525,Company_525,starter,299,2023-06-21,active,9,5,Other,9.4,8,6,0
cust_526,Company_526,growth,799,2023-06-29,active,22,2,Other,6.0,20,3,2
cust_527,Company_527,starter,299,2023-12-11,active,17,4,SaaS,4.1,9,8,5
cust_528,Company_528,enterprise,4999,2023-03-27,active,21,22,Healthcare,6.5,18,7,0
cust_529,Company_529,starter,299,2023-06-25,active,8,3,Finance,6.3,12,5,3
cust_530,Company_530,pro,1999,2023-07-05,active,24,4,Healthcare,2.1,27,1,1
cust_531,Company_531,pro,1999,2023-12-05,active,9,1,Ecommerce,2.1,3,2,0
cust_532,Company_532,enterprise,4999,2023-08-31,active,18,50,Healthcare,5.5,2,2,2
cust_533,Company_533,growth,799,2023-02-13,active,21,4,Finance,2.7,23,5,3
cust_534,Company_534,growth,799,2023-03-09,active,17,1,SaaS,6.8,27,6,3
cust_535,Company_535,growth,799,2023-10-04,active,9,2,Other,2.2,19,8,5
cust_536,Company_536,pro,1999,2023-10-16,active,14,5,Finance,9.1,15,4,0
cust_537,Company_537,growth,799,2023-07-07,active,14,3,SaaS,0.5,26,3,2
cust_538,Company_538,starter,299,2023-10-01,active,1,4,Healthcare,3.3,24,7,2
cust_539,Company_539,growth,799,2023-01-04,active,18,4,Other,4.7,7,3,5
cust_540,Company_540,pro,1999,2023-07-19,active,13,1,Healthcare,6.4,16,5,2
cust_541,Company_541,growth,799,2023-09-30,active,9,1,Ecommerce,1.8,3,8,4
cust_542,Company_542,growth,799,2023-12-25,active,20,3,SaaS,1.9,17,1,1
cust_543,Company_543,enterprise,4999,2023-05-25,active,9,29,SaaS,2.7,4,1,3
cust_544,Company_544,starter,299,2023-08-04,active,10,4,Finance,4.9,25,1,2
cust_545,Company_545,starter,299,2023-03-16,active,2,4,SaaS,5.7,5,4,2
cust_546,Company_546,pro,1999,2023-01-07,active,4,2,Healthcare,7.8,14,4,5
cust_547,Company_547,enterprise,4999,2023-04-12,active,15,7,Other,6.8,6,8,3
cust_548,Company_548,growth,799,2023-06-09,active,11,1,Other,5.4,8,8,5
cust_549,Company_549,starter,299,2023-07-04,active,2,2,SaaS,2.7,13,6,0
cust_550,Company_550,starter,299,2023-05-22,churned,19,2,SaaS,9.7,18,8,5
cust_551,Company_551,growth,799,2023-07-10,active,3,4,SaaS,7.0,10,1,0
cust_552,Company_552,starter,299,2023-03-20,active,23,1,Ecommerce,5.1,10,6,3
cust_553,Company_553,pro,1999,2023-01-11,active,23,2,Finance,9.0,15,8,4
cust_554,Company_554,starter,299,2023-12-23,active,16,2,Other,3.8,23,8,2
cust_555,Company_555,pro,1999,2023-11-03,active,18,5,Ecommerce,4.8,26,5,4
cust_556,Company_556,starter,299,2023-01-01,active,21,2,SaaS,6.4,11,4,2
cust_557,Company_557,pro,1999,2023-12-04,active,18,2,Other,7.0,24,3,4
cust_558,Company_558,starter,299,2023-07-29,active,21,1,Other,6.8,1,3,1
cust_559,Company_559,pro,1999,2023-04-14,active,4,1,SaaS,5.9,26,7,5
cust_560,Company_560,growth,799,2023-11-16,active,23,1,Finance,2.6,22,2,0
cust_561,Company_561,enterprise,4999,2023-04-17,active,21,6,Healthcare,8.1,1,6,4
cust_562,Company_562,pro,1999,2023-08-01,active,12,1,Other,3.0,1,2,2
cust_563,Company_563,starter,299,2023-04-21,churned,17,2,Other,4.2,6,4,4
cust_564,Company_564,growth,799,2023-04-02,active,18,4,SaaS,7.8,18,6,5
cust_565,Company_565,growth,799,2023-12-07,active,14,2,Ecommerce,5.7,16,6,5
cust_566,Company_566,starter,299,2023-11-04,active,15,3,Other,9.9,10,6,3
cust_567,Company_567,pro,1999,2023-08-09,active,24,2,Other,5.7,12,5,2
cust_568,Company_568,enterprise,4999,2023-08-18,churned,13,3,Finance,6.2,16,3,2
cust_569,Company_569,starter,299,2023-04-24,active,7,1,Finance,9.2,16,3,0
cust_570,Company_570,starter,299,2023-07-02,churned,5,3,Other,2.9,8,5,0
cust_571,Company_571,growth,799,2023-10-19,active,7,3,Healthcare,2.1,26,2,4
cust_572,Company_572,growth,799,2023-01-20,active,24,4,SaaS,7.9,29,6,2
cust_573,Company_573,pro,1999,2023-08-11,active,14,1,Ecommerce,7.6,27,1,5
cust_574,Company_574,pro,1999,2023-07-15,active,2,1,Finance,5.6,4,6,4
cust_575,Company_575,growth,799,2023-03-20,active,2,4,Healthcare,7.7,18,2,1
cust_576,Company_576,growth,799,2023-07-21,active,5,1,Healthcare,5.9,1,7,2
cust_577,Company_577,starter,299,2023-09-14,active,14,2,Ecommerce,5.1,6,8,3
cust_578,Company_578,growth,799,2023-04-11,active,18,5,Ecommerce,2.8,8,7,2
cust_579,Company_579,growth,799,2023-10-22,active,3,4,Healthcare,4.0,6,6,2
cust_580,Company_580,growth,799,2023-01-13,active,10,3,Other,8.3,25,8,4
cust_581,Company_581,starter,299,2023-01-23,active,8,3,Ecommerce,7.7,27,2,0
cust_582,Company_582,pro,1999,2023-05-05,active,20,3,SaaS,3.8,25,2,2
cust_583,Company_583,growth,799,2023-01-12,active,11,5,Ecommerce,2.4,16,5,4
cust_584,Company_584,growth,799,2023-03-14,active,23,1,Healthcare,6.0,21,1,2
cust_585,Company_585,starter,299,2023-05-26,active,7,5,Finance,1.0,20,1,0
cust_586,Company_586,starter,299,2023-05-19,active,22,3,SaaS,0.7,27,7,1
cust_587,Company_587,enterprise,4999,2023-09-18,active,23,21,Healthcare,8.7,17,2,1
cust_588,Company_588,starter,299,2023-08-23,active,18,1,SaaS,2.9,16,5,2
cust_589,Company_589,growth,799,2023-03-22,active,1,3,Finance,6.4,7,5,0
cust_590,Company_590,growth,799,2023-07-18,active,1,3,Ecommerce,1.9,28,7,5
cust_591,Company_591,starter,299,2023-07-15,active,17,5,Ecommerce,4.5,18,3,3
cust_592,Company_592,enterprise,4999,2023-11-06,active,11,9,Ecommerce,6.7,18,4,1
cust_593,Company_593,starter,299,2023-12-28,active,17,4,Ecommerce,6.7,18,3,2
cust_594,Company_594,starter,299,2023-09-30,churned,24,3,Ecommerce,7.4,24,6,3
cust_595,Company_595,enterprise,4999,2023-06-05,active,15,41,Finance,1.9,6,2,1
cust_596,Company_596,starter,299,2023-11-10,active,20,5,Other,2.7,7,4,5
cust_597,Company_597,starter,299,2023-02-10,active,23,2,Other,8.5,15,6,1
cust_598,Company_598,pro,1999,2023-09-09,active,16,2,Ecommerce,0.8,24,1,2
cust_599,Company_599,enterprise,4999,2023-04-24,active,24,13,Ecommerce,1.1,29,8,4
cust_600,Company_600,growth,799,2023-06-16,active,15,4,Healthcare,7.9,19,7,5
cust_601,Company_601,starter,299,2023-11-10,active,24,5,Other,6.6,22,1,4
cust_602,Company_602,starter,299,2023-08-22,active,2,2,Other,5.6,23,1,4
cust_603,Company_603,starter,299,2023-11-19,active,2,4,Healthcare,8.9,24,5,3
cust_604,Company_604,starter,299,2023-05-31,active,20,5,Ecommerce,4.9,20,8,0
cust_605,Company_605,pro,1999,2023-02-27,active,6,5,Ecommerce,4.2,10,8,0
cust_606,Company_606,starter,299,2023-10-30,active,23,4,SaaS,2.9,22,3,5
cust_607,Company_607,pro,1999,2023-02-16,active,4,3,SaaS,5.5,12,3,3
cust_608,Company_608,growth,799,2023-01-23,active,6,5,Ecommerce,2.0,4,3,5
cust_609,Company_609,starter,299,2023-06-07,active,10,4,Finance,6.5,3,3,1
