customer_id,plan,mrr,industry,tenure_score,usage_score,feature_score,support_score,health_score,health_status
cust_1102,growth,799,Other,8.333333333333332,24.0,15.0,20,67.3,At Risk
cust_2325,pro,1999,Other,8.333333333333332,24.0,25.0,10,67.3,At Risk
cust_500,starter,299,Ecommerce,8.333333333333332,24.0,25.0,10,67.3,At Risk
cust_2591,growth,799,Other,22.916666666666664,19.5,25.0,0,67.4,At Risk
cust_280,starter,299,Finance,22.916666666666664,19.5,15.0,10,67.4,At Risk
cust_1980,starter,299,Ecommerce,12.5,30.0,25.0,0,67.5,At Risk
cust_1152,enterprise,4999,Other,12.5,30.0,5.0,20,67.5,At Risk
cust_2363,starter,299,SaaS,25.0,7.5,25.0,10,67.5,At Risk
cust_184,growth,799,Healthcare,12.5,30.0,25.0,0,67.5,At Risk
cust_2023,starter,299,SaaS,12.5,30.0,25.0,0,67.5,At Risk
cust_1983,starter,299,Finance,12.5,30.0,10.0,15,67.5,At Risk
cust_307,starter,299,Finance,12.5,30.0,10.0,15,67.5,At Risk
cust_440,growth,799,Ecommerce,12.5,30.0,25.0,0,67.5,At Risk
cust_1190,starter,299,Ecommerce,25.0,7.5,15.0,20,67.5,At Risk
cust_1977,starter,299,Other,25.0,22.5,20.0,0,67.5,At Risk
cust_2436,enterprise,4999,Other,25.0,22.5,15.0,5,67.5,At Risk
cust_1381,pro,1999,Ecommerce,25.0,7.5,25.0,10,67.5,At Risk
cust_2442,pro,1999,Healthcare,12.5,30.0,25.0,0,67.5,At Risk
cust_2174,growth,799,Healthcare,12.5,30.0,25.0,0,67.5,At Risk
cust_1718,starter,299,Other,25.0,7.5,25.0,10,67.5,At Risk
cust_1744,pro,1999,Finance,12.5,30.0,25.0,0,67.5,At Risk
cust_2460,pro,1999,SaaS,25.0,7.5,25.0,10,67.5,At Risk
cust_1643,pro,1999,Finance,12.5,15.0,25.0,15,67.5,At Risk
cust_676,enterprise,4999,Healthcare,18.75,9.0,25.0,15,67.8,At Risk
cust_2644,pro,1999,SaaS,8.333333333333332,19.5,25.0,15,67.8,At Risk
cust_398,growth,799,Healthcare,20.833333333333336,12.0,25.0,10,67.8,At Risk
cust_1874,enterprise,4999,Finance,22.916666666666664,30.0,10.0,5,67.9,At Risk
cust_1912,starter,299,Healthcare,22.916666666666664,15.0,25.0,5,67.9,At Risk
cust_2249,enterprise,4999,Finance,22.916666666666664,0.0,25.0,20,67.9,At Risk
cust_759,pro,1999,Healthcare,25.0,18.0,25.0,0,68.0,At Risk
cust_170,pro,1999,Finance,25.0,3.0,25.0,15,68.0,At Risk
cust_1312,growth,799,SaaS,25.0,3.0,25.0,15,68.0,At Risk
cust_1991,growth,799,Healthcare,25.0,18.0,25.0,0,68.0,At Risk
cust_2009,enterprise,4999,Finance,25.0,18.0,25.0,0,68.0,At Risk
cust_2740,growth,799,Ecommerce,25.0,18.0,5.0,20,68.0,At Risk
cust_185,enterprise,4999,SaaS,25.0,18.0,25.0,0,68.0,At Risk
cust_2773,starter,299,Ecommerce,12.5,25.5,20.0,10,68.0,At Risk
cust_311,starter,299,SaaS,25.0,18.0,20.0,5,68.0,At Risk
cust_1336,starter,299,SaaS,25.0,18.0,25.0,0,68.0,At Risk
cust_736,starter,299,Ecommerce,25.0,18.0,25.0,0,68.0,At Risk
cust_1857,growth,799,Finance,25.0,3.0,20.0,20,68.0,At Risk
cust_2954,growth,799,Healthcare,25.0,18.0,25.0,0,68.0,At Risk
cust_1662,starter,299,Healthcare,14.583333333333334,28.5,25.0,0,68.1,At Risk
cust_2133,starter,299,Other,4.166666666666666,24.0,20.0,20,68.2,At Risk
cust_2855,growth,799,Healthcare,16.666666666666664,16.5,15.0,20,68.2,At Risk
cust_696,starter,299,Other,8.333333333333332,30.0,20.0,10,68.3,At Risk
cust_16,starter,299,Ecommerce,8.333333333333332,30.0,10.0,20,68.3,At Risk
cust_2608,starter,299,Ecommerce,8.333333333333332,30.0,15.0,15,68.3,At Risk
cust_617,starter,299,SaaS,8.333333333333332,30.0,25.0,5,68.3,At Risk
cust_2319,starter,299,Finance,20.833333333333336,22.5,5.0,20,68.3,At Risk
cust_1622,pro,1999,Finance,20.833333333333336,22.5,15.0,10,68.3,At Risk
cust_196,growth,799,Ecommerce,8.333333333333332,30.0,20.0,10,68.3,At Risk
cust_2184,enterprise,4999,Finance,6.25,27.0,25.0,10,68.3,At Risk
cust_2303,enterprise,4999,Ecommerce,8.333333333333332,30.0,25.0,5,68.3,At Risk
cust_2251,growth,799,Ecommerce,6.25,27.0,25.0,10,68.3,At Risk
cust_424,pro,1999,Finance,8.333333333333332,30.0,25.0,5,68.3,At Risk
cust_1858,growth,799,Ecommerce,8.333333333333332,15.0,25.0,20,68.3,At Risk
cust_278,starter,299,Ecommerce,18.75,19.5,25.0,5,68.3,At Risk
cust_2714,pro,1999,SaaS,8.333333333333332,30.0,25.0,5,68.3,At Risk
cust_183,growth,799,SaaS,25.0,13.5,25.0,5,68.5,At Risk
cust_870,growth,799,Finance,25.0,13.5,25.0,5,68.5,At Risk
cust_299,starter,299,Other,25.0,13.5,15.0,15,68.5,At Risk
cust_2242,starter,299,SaaS,25.0,13.5,15.0,15,68.5,At Risk
cust_2244,pro,1999,Ecommerce,25.0,13.5,25.0,5,68.5,At Risk
cust_2331,pro,1999,Other,14.583333333333334,24.0,10.0,20,68.6,At Risk
cust_549,starter,299,SaaS,4.166666666666666,19.5,25.0,20,68.7,At Risk
cust_974,starter,299,Ecommerce,16.666666666666664,27.0,25.0,0,68.7,At Risk
cust_888,enterprise,4999,Healthcare,18.75,30.0,20.0,0,68.8,At Risk
cust_2154,starter,299,Ecommerce,18.75,30.0,15.0,5,68.8,At Risk
cust_219,growth,799,Finance,18.75,30.0,20.0,0,68.8,At Risk
cust_921,starter,299,Ecommerce,18.75,30.0,10.0,10,68.8,At Risk
cust_1899,growth,799,Ecommerce,18.75,30.0,10.0,10,68.8,At Risk
cust_2292,starter,299,Ecommerce,18.75,30.0,20.0,0,68.8,At Risk
cust_1062,starter,299,Healthcare,18.75,30.0,5.0,15,68.8,At Risk
cust_1156,pro,1999,Healthcare,20.833333333333336,18.0,20.0,10,68.8,At Risk
cust_154,growth,799,Other,25.0,24.0,10.0,10,69.0,At Risk
cust_2197,starter,299,SaaS,25.0,9.0,25.0,10,69.0,At Risk
cust_1144,growth,799,Healthcare,25.0,24.0,15.0,5,69.0,At Risk
cust_647,growth,799,Other,25.0,9.0,25.0,10,69.0,At Risk
cust_72,growth,799,Finance,25.0,9.0,25.0,10,69.0,At Risk
cust_2169,starter,299,Ecommerce,25.0,9.0,15.0,20,69.0,At Risk
cust_2649,growth,799,SaaS,25.0,9.0,20.0,15,69.0,At Risk
cust_2262,growth,799,Ecommerce,25.0,9.0,15.0,20,69.0,At Risk
cust_702,starter,299,Ecommerce,25.0,9.0,25.0,10,69.0,At Risk
cust_826,starter,299,Other,25.0,24.0,10.0,10,69.0,At Risk
cust_2952,starter,299,Finance,25.0,24.0,20.0,0,69.0,At Risk
cust_283,enterprise,4999,Healthcare,25.0,9.0,25.0,10,69.0,At Risk
cust_2493,pro,1999,Finance,25.0,9.0,20.0,15,69.0,At Risk
cust_2514,growth,799,SaaS,12.5,16.5,25.0,15,69.0,At Risk
cust_804,pro,1999,Ecommerce,14.583333333333334,19.5,15.0,20,69.1,At Risk
cust_2779,enterprise,4999,Healthcare,2.083333333333333,27.0,20.0,20,69.1,At Risk
cust_1126,enterprise,4999,Healthcare,4.166666666666666,30.0,15.0,20,69.2,At Risk
cust_271,pro,1999,SaaS,4.166666666666666,30.0,25.0,10,69.2,At Risk
cust_2496,starter,299,Other,4.166666666666666,30.0,15.0,20,69.2,At Risk
cust_742,growth,799,SaaS,4.166666666666666,30.0,15.0,20,69.2,At Risk
cust_1737,growth,799,Other,18.75,10.5,25.0,15,69.3,At Risk
cust_1809,starter,299,Healthcare,18.75,10.5,25.0,15,69.3,At Risk
cust_1820,growth,799,SaaS,20.833333333333336,13.5,25.0,10,69.3,At Risk
cust_80,pro,1999,Finance,8.333333333333332,21.0,25.0,15,69.3,At Risk
cust_913,enterprise,4999,Ecommerce,20.833333333333336,13.5,25.0,10,69.3,At Risk
cust_2349,growth,799,Healthcare,22.916666666666664,1.5,25.0,20,69.4,At Risk
cust_1279,starter,299,Ecommerce,12.5,12.0,25.0,20,69.5,At Risk
cust_511,starter,299,Ecommerce,25.0,19.5,25.0,0,69.5,At Risk
cust_856,enterprise,4999,Other,25.0,19.5,25.0,0,69.5,At Risk
cust_1735,starter,299,Healthcare,25.0,19.5,25.0,0,69.5,At Risk
cust_1602,growth,799,Ecommerce,25.0,4.5,25.0,15,69.5,At Risk
cust_1636,starter,299,Other,25.0,19.5,25.0,0,69.5,At Risk
cust_2931,growth,799,Other,25.0,19.5,25.0,0,69.5,At Risk
cust_2578,growth,799,Other,25.0,19.5,25.0,0,69.5,At Risk
cust_1345,enterprise,4999,Ecommerce,25.0,19.5,25.0,0,69.5,At Risk
cust_2235,growth,799,SaaS,12.5,27.0,25.0,5,69.5,At Risk
cust_2423,enterprise,4999,SaaS,25.0,4.5,25.0,15,69.5,At Risk
cust_2589,starter,299,Other,25.0,19.5,25.0,0,69.5,At Risk
cust_2284,pro,1999,Ecommerce,25.0,19.5,25.0,0,69.5,At Risk
cust_1630,enterprise,4999,Other,25.0,19.5,10.0,15,69.5,At Risk
cust_1465,growth,799,Healthcare,25.0,4.5,25.0,15,69.5,At Risk
cust_2798,starter,299,Other,25.0,19.5,25.0,0,69.5,At Risk
cust_1516,enterprise,4999,Finance,14.583333333333334,30.0,25.0,0,69.6,At Risk
cust_1731,growth,799,SaaS,14.583333333333334,30.0,25.0,0,69.6,At Risk
cust_858,growth,799,Other,14.583333333333334,30.0,25.0,0,69.6,At Risk
cust_1779,starter,299,Healthcare,14.583333333333334,30.0,25.0,0,69.6,At Risk
cust_450,starter,299,Ecommerce,14.583333333333334,30.0,25.0,0,69.6,At Risk
cust_1194,starter,299,SaaS,14.583333333333334,30.0,25.0,0,69.6,At Risk
cust_451,growth,799,Finance,14.583333333333334,30.0,10.0,15,69.6,At Risk
cust_261,pro,1999,SaaS,14.583333333333334,30.0,25.0,0,69.6,At Risk
cust_835,pro,1999,Healthcare,14.583333333333334,30.0,20.0,5,69.6,At Risk
cust_1572,starter,299,Ecommerce,14.583333333333334,30.0,25.0,0,69.6,At Risk
cust_585,starter,299,Finance,14.583333333333334,30.0,5.0,20,69.6,At Risk
cust_1581,growth,799,Healthcare,14.583333333333334,15.0,20.0,20,69.6,At Risk
cust_245,growth,799,Healthcare,4.166666666666666,25.5,20.0,20,69.7,At Risk
cust_1913,growth,799,Healthcare,20.833333333333336,24.0,25.0,0,69.8,At Risk
cust_2462,growth,799,Healthcare,18.75,6.0,25.0,20,69.8,At Risk
cust_256,pro,1999,Finance,22.916666666666664,27.0,20.0,0,69.9,At Risk
cust_2535,starter,299,Healthcare,22.916666666666664,12.0,15.0,20,69.9,At Risk
cust_2633,growth,799,Other,25.0,15.0,25.0,5,70.0,At Risk
cust_494,growth,799,Finance,25.0,30.0,10.0,5,70.0,At Risk
cust_843,pro,1999,Healthcare,25.0,30.0,15.0,0,70.0,At Risk
cust_2375,growth,799,Other,25.0,30.0,10.0,5,70.0,At Risk
cust_857,pro,1999,SaaS,25.0,30.0,15.0,0,70.0,At Risk
cust_2160,starter,299,Other,25.0,15.0,15.0,15,70.0,At Risk
cust_1333,pro,1999,Finance,25.0,30.0,15.0,0,70.0,At Risk
cust_1699,growth,799,Healthcare,25.0,15.0,20.0,10,70.0,At Risk
cust_1707,starter,299,Healthcare,25.0,15.0,25.0,5,70.0,At Risk
cust_2426,growth,799,Healthcare,25.0,30.0,5.0,10,70.0,At Risk
cust_164,starter,299,SaaS,25.0,30.0,15.0,0,70.0,At Risk
cust_40,starter,299,Finance,25.0,30.0,10.0,5,70.0,At Risk
cust_1740,pro,1999,Other,25.0,0.0,25.0,20,70.0,At Risk
cust_289,starter,299,Ecommerce,25.0,0.0,25.0,20,70.0,At Risk
cust_2821,starter,299,Finance,25.0,30.0,15.0,0,70.0,At Risk
cust_1492,starter,299,Finance,25.0,15.0,25.0,5,70.0,At Risk
cust_780,growth,799,Ecommerce,25.0,30.0,15.0,0,70.0,At Risk
cust_2149,growth,799,Other,25.0,30.0,10.0,5,70.0,At Risk
cust_1823,enterprise,4999,Finance,25.0,30.0,5.0,10,70.0,At Risk
cust_47,growth,799,Healthcare,25.0,30.0,15.0,0,70.0,At Risk
cust_1159,starter,299,Finance,25.0,30.0,10.0,5,70.0,At Risk
cust_60,growth,799,Ecommerce,25.0,30.0,15.0,0,70.0,At Risk
cust_552,starter,299,Ecommerce,25.0,15.0,25.0,5,70.0,At Risk
cust_2838,growth,799,Finance,25.0,30.0,15.0,0,70.0,At Risk
cust_918,growth,799,Ecommerce,25.0,0.0,25.0,20,70.0,At Risk
cust_557,pro,1999,Other,25.0,30.0,15.0,0,70.0,At Risk
cust_2064,starter,299,Finance,25.0,30.0,10.0,5,70.0,At Risk
cust_190,enterprise,4999,Ecommerce,25.0,30.0,10.0,5,70.0,At Risk
cust_441,pro,1999,Finance,25.0,15.0,25.0,5,70.0,At Risk
cust_1374,enterprise,4999,Finance,25.0,30.0,10.0,5,70.0,At Risk
cust_2105,growth,799,Healthcare,25.0,30.0,15.0,0,70.0,At Risk
cust_2728,pro,1999,Healthcare,25.0,30.0,10.0,5,70.0,At Risk
cust_1648,growth,799,SaaS,25.0,30.0,15.0,0,70.0,At Risk
cust_1326,growth,799,Other,25.0,30.0,15.0,0,70.0,At Risk
cust_1451,growth,799,Healthcare,25.0,30.0,15.0,0,70.0,At Risk
cust_566,starter,299,Other,25.0,15.0,25.0,5,70.0,At Risk
cust_1236,starter,299,Ecommerce,25.0,30.0,5.0,10,70.0,At Risk
cust_2252,pro,1999,Ecommerce,25.0,30.0,15.0,0,70.0,At Risk
cust_2884,pro,1999,Ecommerce,25.0,30.0,5.0,10,70.0,At Risk
cust_100,growth,799,Other,25.0,15.0,25.0,5,70.0,At Risk
cust_2974,starter,299,Other,25.0,30.0,10.0,5,70.0,At Risk
cust_584,growth,799,Healthcare,25.0,30.0,5.0,10,70.0,At Risk
cust_1246,starter,299,Finance,25.0,30.0,15.0,0,70.0,At Risk
cust_2281,pro,1999,Healthcare,25.0,30.0,15.0,0,70.0,At Risk
cust_1282,growth,799,SaaS,25.0,30.0,5.0,10,70.0,At Risk
cust_2811,enterprise,4999,Finance,25.0,30.0,10.0,5,70.0,At Risk
cust_598,pro,1999,Ecommerce,25.0,30.0,5.0,10,70.0,At Risk
cust_606,starter,299,SaaS,25.0,30.0,15.0,0,70.0,At Risk
cust_2477,growth,799,Healthcare,25.0,30.0,10.0,5,70.0,At Risk
cust_503,starter,299,Other,25.0,30.0,15.0,0,70.0,At Risk
cust_1894,enterprise,4999,Other,25.0,30.0,15.0,0,70.0,At Risk
cust_1177,starter,299,Finance,25.0,30.0,15.0,0,70.0,At Risk
cust_2507,pro,1999,Other,25.0,30.0,5.0,10,70.0,At Risk
cust_113,pro,1999,Ecommerce,25.0,30.0,15.0,0,70.0,At Risk
cust_1063,starter,299,Finance,25.0,30.0,10.0,5,70.0,At Risk
cust_284,pro,1999,Finance,25.0,30.0,15.0,0,70.0,At Risk
cust_2178,pro,1999,Other,25.0,15.0,20.0,10,70.0,At Risk
cust_1088,growth,799,Healthcare,25.0,30.0,10.0,5,70.0,At Risk
cust_429,starter,299,Other,25.0,30.0,15.0,0,70.0,At Risk
cust_1139,growth,799,Ecommerce,4.166666666666666,21.0,25.0,20,70.2,At Risk
cust_434,starter,299,Other,16.666666666666664,28.5,25.0,0,70.2,At Risk
cust_107,starter,299,Ecommerce,20.833333333333336,19.5,15.0,15,70.3,At Risk
cust_2025,pro,1999,Ecommerce,10.416666666666668,30.0,25.0,5,70.4,At Risk
cust_1580,starter,299,Healthcare,10.416666666666668,30.0,15.0,15,70.4,At Risk
cust_356,starter,299,Finance,22.916666666666664,22.5,25.0,0,70.4,At Risk
cust_1946,starter,299,Ecommerce,10.416666666666668,30.0,25.0,5,70.4,At Risk
cust_2300,enterprise,4999,Healthcare,10.416666666666668,30.0,25.0,5,70.4,At Risk
cust_1799,starter,299,SaaS,25.0,25.5,10.0,10,70.5,At Risk
cust_813,pro,1999,Ecommerce,25.0,10.5,15.0,20,70.5,At Risk
cust_2555,growth,799,SaaS,25.0,10.5,25.0,10,70.5,At Risk
cust_542,growth,799,SaaS,25.0,25.5,5.0,15,70.5,At Risk
cust_1995,starter,299,Other,25.0,25.5,20.0,0,70.5,At Risk
cust_863,starter,299,Other,25.0,10.5,25.0,10,70.5,At Risk
cust_409,growth,799,Healthcare,25.0,25.5,20.0,0,70.5,At Risk
cust_874,growth,799,Other,25.0,10.5,25.0,10,70.5,At Risk
cust_2085,starter,299,Healthcare,25.0,25.5,20.0,0,70.5,At Risk
cust_970,starter,299,Finance,25.0,10.5,25.0,10,70.5,At Risk
cust_2148,pro,1999,Ecommerce,25.0,10.5,25.0,10,70.5,At Risk
cust_2329,growth,799,Ecommerce,25.0,25.5,20.0,0,70.5,At Risk
cust_2271,growth,799,Ecommerce,25.0,25.5,20.0,0,70.5,At Risk
cust_2490,growth,799,Finance,25.0,10.5,20.0,15,70.5,At Risk
cust_2916,starter,299,Finance,25.0,10.5,15.0,20,70.5,At Risk
cust_2610,growth,799,SaaS,25.0,25.5,5.0,15,70.5,At Risk
cust_2745,enterprise,4999,Ecommerce,25.0,25.5,20.0,0,70.5,At Risk
cust_1835,pro,1999,Ecommerce,14.583333333333334,21.0,25.0,10,70.6,At Risk
cust_1206,growth,799,SaaS,2.083333333333333,28.5,25.0,15,70.6,At Risk
cust_1393,starter,299,Healthcare,2.083333333333333,28.5,25.0,15,70.6,At Risk
cust_610,starter,299,Other,2.083333333333333,28.5,25.0,15,70.6,At Risk
cust_1767,pro,1999,Healthcare,16.666666666666664,9.0,25.0,20,70.7,At Risk
cust_75,starter,299,Finance,16.666666666666664,24.0,25.0,5,70.7,At Risk
cust_1245,starter,299,Finance,16.666666666666664,24.0,10.0,20,70.7,At Risk
cust_2727,enterprise,4999,Finance,20.833333333333336,30.0,10.0,10,70.8,At Risk
cust_1181,starter,299,Ecommerce,6.25,19.5,25.0,20,70.8,At Risk
cust_1596,enterprise,4999,Healthcare,18.75,27.0,15.0,10,70.8,At Risk
cust_161,growth,799,Ecommerce,20.833333333333336,30.0,10.0,10,70.8,At Risk
cust_2099,starter,299,Ecommerce,20.833333333333336,30.0,5.0,15,70.8,At Risk
cust_2646,enterprise,4999,Other,20.833333333333336,15.0,20.0,15,70.8,At Risk
cust_62,starter,299,Finance,22.916666666666664,18.0,25.0,5,70.9,At Risk
cust_2054,starter,299,Healthcare,22.916666666666664,3.0,25.0,20,70.9,At Risk
cust_12,starter,299,Healthcare,25.0,21.0,25.0,0,71.0,At Risk
cust_1502,starter,299,Healthcare,25.0,21.0,25.0,0,71.0,At Risk
cust_1350,starter,299,Healthcare,25.0,21.0,25.0,0,71.0,At Risk
cust_630,starter,299,Ecommerce,25.0,21.0,25.0,0,71.0,At Risk
cust_1092,starter,299,Ecommerce,25.0,6.0,25.0,15,71.0,At Risk
cust_1124,growth,799,Healthcare,25.0,6.0,25.0,15,71.0,At Risk
cust_2334,pro,1999,Ecommerce,25.0,21.0,25.0,0,71.0,At Risk
cust_61,growth,799,SaaS,25.0,6.0,25.0,15,71.0,At Risk
cust_2223,starter,299,Healthcare,25.0,21.0,25.0,0,71.0,At Risk
cust_928,growth,799,Ecommerce,25.0,21.0,20.0,5,71.0,At Risk
cust_2147,pro,1999,Healthcare,25.0,21.0,25.0,0,71.0,At Risk
cust_1030,growth,799,Healthcare,25.0,6.0,20.0,20,71.0,At Risk
cust_722,growth,799,Healthcare,25.0,6.0,25.0,15,71.0,At Risk
cust_2270,growth,799,Other,25.0,21.0,25.0,0,71.0,At Risk
cust_2596,starter,299,Ecommerce,12.5,28.5,25.0,5,71.0,At Risk
cust_1396,pro,1999,Other,25.0,21.0,25.0,0,71.0,At Risk
cust_508,growth,799,Other,12.5,13.5,25.0,20,71.0,At Risk
cust_2763,pro,1999,Finance,16.666666666666664,19.5,25.0,10,71.2,At Risk
cust_1698,enterprise,4999,Finance,8.333333333333332,18.0,25.0,20,71.3,At Risk
cust_2588,pro,1999,SaaS,6.25,30.0,25.0,10,71.3,At Risk
cust_1233,starter,299,SaaS,18.75,7.5,25.0,20,71.3,At Risk
cust_1271,starter,299,Ecommerce,6.25,30.0,20.0,15,71.3,At Risk
cust_2784,starter,299,SaaS,6.25,30.0,20.0,15,71.3,At Risk
cust_150,growth,799,Finance,6.25,30.0,15.0,20,71.3,At Risk
cust_2330,growth,799,Other,6.25,30.0,25.0,10,71.3,At Risk
cust_1497,growth,799,Finance,25.0,16.5,20.0,10,71.5,At Risk
cust_1515,growth,799,SaaS,25.0,16.5,15.0,15,71.5,At Risk
cust_1940,growth,799,Finance,25.0,16.5,15.0,15,71.5,At Risk
cust_2203,starter,299,Finance,25.0,16.5,25.0,5,71.5,At Risk
cust_716,starter,299,SaaS,25.0,16.5,25.0,5,71.5,At Risk
cust_556,starter,299,SaaS,25.0,16.5,20.0,10,71.5,At Risk
cust_814,growth,799,Healthcare,25.0,16.5,25.0,5,71.5,At Risk
cust_2250,pro,1999,Ecommerce,25.0,16.5,15.0,15,71.5,At Risk
cust_1609,starter,299,Ecommerce,25.0,1.5,25.0,20,71.5,At Risk
cust_481,starter,299,Other,25.0,16.5,25.0,5,71.5,At Risk
cust_1625,growth,799,Ecommerce,25.0,16.5,25.0,5,71.5,At Risk
cust_2979,starter,299,Finance,25.0,16.5,25.0,5,71.5,At Risk
cust_979,pro,1999,Healthcare,25.0,16.5,25.0,5,71.5,At Risk
cust_1433,starter,299,SaaS,25.0,1.5,25.0,20,71.5,At Risk
cust_612,starter,299,SaaS,25.0,1.5,25.0,20,71.5,At Risk
cust_366,growth,799,Healthcare,16.666666666666664,30.0,10.0,15,71.7,At Risk
cust_302,starter,299,Healthcare,16.666666666666664,30.0,25.0,0,71.7,At Risk
cust_2997,growth,799,Healthcare,16.666666666666664,30.0,25.0,0,71.7,At Risk
cust_1214,growth,799,Finance,16.666666666666664,30.0,25.0,0,71.7,At Risk
cust_2260,growth,799,Finance,16.666666666666664,30.0,25.0,0,71.7,At Risk
cust_2269,pro,1999,Other,16.666666666666664,30.0,25.0,0,71.7,At Risk
cust_1034,starter,299,SaaS,16.666666666666664,30.0,25.0,0,71.7,At Risk
cust_2689,starter,299,Other,16.666666666666664,30.0,15.0,10,71.7,At Risk
cust_1833,starter,299,Other,6.25,25.5,25.0,15,71.8,At Risk
cust_675,enterprise,4999,Finance,18.75,18.0,25.0,10,71.8,At Risk
cust_2677,starter,299,SaaS,18.75,18.0,25.0,10,71.8,At Risk
cust_2069,pro,1999,Finance,10.416666666666668,16.5,25.0,20,71.9,At Risk
cust_583,growth,799,Ecommerce,22.916666666666664,24.0,25.0,0,71.9,At Risk
cust_282,pro,1999,Finance,25.0,27.0,20.0,0,72.0,At Risk
cust_2915,growth,799,Other,25.0,27.0,10.0,10,72.0,At Risk
cust_2185,growth,799,Other,25.0,27.0,20.0,0,72.0,At Risk
cust_37,starter,299,SaaS,25.0,27.0,15.0,5,72.0,At Risk
cust_1421,enterprise,4999,Finance,25.0,12.0,25.0,10,72.0,At Risk
cust_1901,enterprise,4999,Ecommerce,25.0,27.0,20.0,0,72.0,At Risk
cust_2321,starter,299,Other,25.0,27.0,10.0,10,72.0,At Risk
cust_2552,starter,299,Other,25.0,27.0,15.0,5,72.0,At Risk
cust_81,enterprise,4999,Healthcare,25.0,27.0,5.0,15,72.0,At Risk
cust_505,starter,299,Ecommerce,25.0,12.0,25.0,10,72.0,At Risk
cust_591,starter,299,Ecommerce,25.0,27.0,15.0,5,72.0,At Risk
cust_1659,growth,799,Other,25.0,27.0,15.0,5,72.0,At Risk
cust_2013,growth,799,SaaS,25.0,12.0,25.0,10,72.0,At Risk
cust_2422,starter,299,Finance,25.0,12.0,15.0,20,72.0,At Risk
cust_578,growth,799,Ecommerce,25.0,12.0,25.0,10,72.0,At Risk
cust_2446,starter,299,SaaS,2.083333333333333,30.0,25.0,15,72.1,At Risk
cust_1264,enterprise,4999,Finance,2.083333333333333,30.0,25.0,15,72.1,At Risk
cust_457,pro,1999,Healthcare,2.083333333333333,30.0,20.0,20,72.1,At Risk
cust_1872,starter,299,Ecommerce,16.666666666666664,25.5,25.0,5,72.2,At Risk
cust_535,growth,799,Other,18.75,28.5,25.0,0,72.3,At Risk
cust_618,growth,799,Finance,18.75,28.5,25.0,0,72.3,At Risk
cust_845,pro,1999,SaaS,20.833333333333336,16.5,25.0,10,72.3,At Risk
cust_1518,growth,799,Finance,22.916666666666664,19.5,25.0,5,72.4,At Risk
cust_1203,growth,799,Ecommerce,22.916666666666664,19.5,20.0,10,72.4,At Risk
cust_2143,growth,799,SaaS,10.416666666666668,27.0,25.0,10,72.4,At Risk
cust_2901,growth,799,Healthcare,25.0,22.5,25.0,0,72.5,At Risk
cust_332,pro,1999,Other,25.0,22.5,15.0,10,72.5,At Risk
cust_643,growth,799,SaaS,12.5,30.0,25.0,5,72.5,At Risk
cust_1715,growth,799,Ecommerce,25.0,7.5,25.0,15,72.5,At Risk
cust_2234,growth,799,Ecommerce,25.0,22.5,15.0,10,72.5,At Risk
cust_1760,pro,1999,Other,25.0,7.5,20.0,20,72.5,At Risk
cust_408,growth,799,Other,25.0,22.5,10.0,15,72.5,At Risk
cust_77,starter,299,Ecommerce,25.0,22.5,25.0,0,72.5,At Risk
cust_1020,growth,799,Other,25.0,22.5,25.0,0,72.5,At Risk
cust_731,starter,299,Other,25.0,22.5,25.0,0,72.5,At Risk
cust_1851,pro,1999,Finance,12.5,30.0,25.0,5,72.5,At Risk
cust_490,growth,799,Finance,12.5,30.0,25.0,5,72.5,At Risk
cust_2544,starter,299,Ecommerce,25.0,22.5,25.0,0,72.5,At Risk
cust_1392,growth,799,Ecommerce,12.5,30.0,20.0,10,72.5,At Risk
cust_2228,pro,1999,Ecommerce,12.5,30.0,15.0,15,72.5,At Risk
cust_1036,starter,299,Other,12.5,30.0,25.0,5,72.5,At Risk
cust_798,growth,799,Other,12.5,30.0,25.0,5,72.5,At Risk
cust_553,pro,1999,Finance,25.0,22.5,25.0,0,72.5,At Risk
cust_2040,starter,299,Finance,25.0,22.5,20.0,5,72.5,At Risk
cust_605,pro,1999,Ecommerce,12.5,15.0,25.0,20,72.5,At Risk
cust_915,starter,299,Finance,25.0,22.5,25.0,0,72.5,At Risk
cust_1290,growth,799,Ecommerce,25.0,22.5,15.0,10,72.5,At Risk
cust_2923,starter,299,SaaS,4.166666666666666,28.5,20.0,20,72.7,At Risk
cust_2743,growth,799,Other,18.75,9.0,25.0,20,72.8,At Risk
cust_897,enterprise,4999,Other,18.75,9.0,25.0,20,72.8,At Risk
cust_1419,starter,299,SaaS,22.916666666666664,30.0,20.0,0,72.9,At Risk
cust_1380,growth,799,Other,22.916666666666664,15.0,25.0,10,72.9,At Risk
cust_134,pro,1999,Healthcare,22.916666666666664,15.0,25.0,10,72.9,At Risk
cust_879,pro,1999,SaaS,22.916666666666664,15.0,25.0,10,72.9,At Risk
cust_681,growth,799,SaaS,22.916666666666664,30.0,10.0,10,72.9,At Risk
cust_182,starter,299,Other,25.0,3.0,25.0,20,73.0,At Risk
cust_943,starter,299,Finance,25.0,3.0,25.0,20,73.0,At Risk
cust_51,pro,1999,Ecommerce,25.0,18.0,25.0,5,73.0,At Risk
cust_1390,starter,299,Other,25.0,3.0,25.0,20,73.0,At Risk
